date,cum_diagnoses,new_diagnoses,cum_severe,new_severe,cum_deaths,new_deaths,new_tests,new_tests_fb,CELR_tests
2021-08-21,,,,,,,657840.8807142857,3289204.4035714283,1397734.0
2021-08-22,,,,,,,665099.3202857142,3325496.601428571,1404409.0
2021-08-23,,,,,,,668850.8687142858,3344254.3435714287,1410145.0
2021-08-24,,,,,,,679581.7050000001,3397908.525,1439211.0
2021-08-25,,,,,,,687896.5122857144,3439482.5614285716,1474668.0
2021-08-26,5638090.57142857,167971.14285714287,403769.1428571428,11997.57142857143,92031.0,1456.7142857142858,695438.0635714286,3477190.317857143,1518822.0
2021-08-27,,,,,,,701980.3041428572,3509901.520714286,1568879.0
2021-08-28,,,,,,,709263.6445714287,3546318.2228571433,1607050.0
2021-08-29,,,,,,,719895.2545714286,3599476.272857143,1628232.0
2021-08-30,,,,,,,729534.8138571429,3647674.0692857145,1649242.0
2021-08-31,,,,,,,732946.8724285715,3664734.362142857,1674024.0
2021-09-01,,,,,,,735718.4952857143,3678592.476428571,1690694.0
2021-09-02,5790734.714285713,152644.14285714287,415212.57142857136,11443.42857142857,93594.28571428572,1563.2857142857142,742613.3785714285,3713066.8928571423,1697562.0
2021-09-03,,,,,,,749910.7392857143,3749553.6964285714,1697790.0
2021-09-04,,,,,,,748228.3097142858,3741141.5485714287,1689073.0
2021-09-05,,,,,,,746504.8234285715,3732524.117142857,1691591.0
2021-09-06,,,,,,,750163.4108571429,3750817.054285714,1602027.0
2021-09-07,,,,,,,750463.4610000001,3752317.305,1525765.0
2021-09-08,,,,,,,752536.7378571429,3762683.689285714,1527656.0
2021-09-09,5945815.428571427,155080.7142857143,425949.1428571428,10736.57142857143,95572.42857142857,1978.142857142857,751642.6311428571,3758213.1557142856,1541888.0
2021-09-10,,,,,,,748752.8022857144,3743764.011428572,1573930.0
2021-09-11,,,,,,,750934.6397142857,3754673.1985714287,1599326.0
2021-09-12,,,,,,,754315.551,3771577.755,1599013.0
2021-09-13,,,,,,,749631.9128571429,3748159.564285714,1697938.0
2021-09-14,,,,,,,747781.7772857144,3738908.886428572,1766169.0
2021-09-15,,,,,,,747090.0878571429,3735450.439285714,1777458.0
2021-09-16,6077469.57142857,131654.14285714287,435480.57142857136,9531.42857142857,97625.57142857142,2053.1428571428573,744335.5920000001,3721677.96,1768176.0
2021-09-17,,,,,,,743627.8881428572,3718139.4407142857,1743068.0
2021-09-18,,,,,,,738413.1621428572,3692065.810714286,1722409.0
2021-09-19,,,,,,,735437.1372857145,3677185.686428572,1717087.0
2021-09-20,,,,,,,737227.7974285715,3686138.987142857,1699596.0
2021-09-21,,,,,,,735828.9698571428,3679144.849285714,1702951.0
2021-09-22,,,,,,,736180.4670000001,3680902.335,1692703.0
2021-09-23,6191723.57142857,114254.0,443655.1428571428,8174.571428571428,99618.42857142857,1992.857142857143,736372.3242857143,3681861.621428571,1689680.0
2021-09-24,,,,,,,739201.551,3696007.755,1688344.0
2021-09-25,,,,,,,738027.0668571428,3690135.334285714,1680612.0
2021-09-26,,,,,,,735132.4200000003,3675662.100000001,1669129.0
2021-09-27,,,,,,,732067.2998571428,3660336.4992857142,1645591.0
2021-09-28,,,,,,,730866.3921428572,3654331.9607142857,1638379.0
2021-09-29,,,,,,,725454.2365714287,3627271.182857143,1630739.0
2021-09-30,6292397.428571427,100673.85714285714,450809.1428571428,7154.0,101422.71428571428,1804.2857142857144,721650.8687142858,3608254.3435714287,1621316.0
2021-10-01,,,,,,,715596.4671428571,3577982.3357142853,1608159.0
2021-10-02,,,,,,,717688.6152857143,3588443.0764285713,1603374.0
2021-10-03,,,,,,,713848.6127142857,3569243.0635714284,1592576.0
2021-10-04,,,,,,,713393.0194285716,3566965.0971428575,1599949.0
2021-10-05,,,,,,,712426.9444285715,3562134.7221428575,1596346.0
2021-10-06,,,,,,,711497.4617142858,3557487.3085714285,1592384.0
2021-10-07,6380884.428571427,88487.0,457403.7142857142,6594.571428571428,103021.28571428572,1598.571428571429,710512.5861428571,3552562.9307142855,1588575.0
2021-10-08,,,,,,,701609.1012857144,3508045.506428572,1585297.0
2021-10-09,,,,,,,701368.6302857143,3506843.151428571,1573968.0
2021-10-10,,,,,,,702560.4252857143,3512802.1264285715,1562884.0
2021-10-11,,,,,,,698438.0888571428,3492190.444285714,1545545.0
2021-10-12,,,,,,,695746.6230000001,3478733.115,1517801.0
2021-10-13,,,,,,,691047.3475714286,3455236.737857143,1499794.0
2021-10-14,6456916.142857142,76031.71428571429,463289.1428571428,5885.428571428572,104718.57142857142,1697.2857142857142,690278.1647142856,3451390.823571428,1495518.0
2021-10-15,,,,,,,693566.8032857142,3467834.016428571,1482915.0
2021-10-16,,,,,,,690554.1531428571,3452770.7657142854,1477690.0
2021-10-17,,,,,,,690300.6188571429,3451503.094285714,1473221.0
2021-10-18,,,,,,,685688.4822857144,3428442.4114285717,1483498.0
2021-10-19,,,,,,,682558.5972857143,3412792.9864285714,1491667.0
2021-10-20,,,,,,,683703.4238571428,3418517.119285714,1494181.0
2021-10-21,6528775.714285714,71859.57142857143,468603.4285714285,5314.285714285715,106081.42857142857,1362.857142857143,679034.5791428572,3395172.895714286,1488265.0
2021-10-22,,,,,,,675980.6601428571,3379903.3007142856,1473345.0
2021-10-23,,,,,,,667882.8231428572,3339414.1157142855,1459609.0
2021-10-24,,,,,,,659453.4681428573,3297267.340714286,1450531.0
2021-10-25,,,,,,,662347.9028571428,3311739.514285714,1440116.0
2021-10-26,,,,,,,661401.9248571428,3307009.6242857142,1434652.0
2021-10-27,,,,,,,656873.8110000001,3284369.055,1422953.0
2021-10-28,6600624.428571428,71848.71428571429,473582.99999999994,4979.571428571428,107295.57142857142,1214.142857142857,653934.750857143,3269673.7542857146,1401754.0
2021-10-29,,,,,,,650546.3202857142,3252731.601428571,1393399.0
2021-10-30,,,,,,,649647.5794285714,3248237.897142857,1386276.0
2021-10-31,,,,,,,652641.0141428573,3263205.070714286,1383176.0
2021-11-01,,,,,,,648023.0318571428,3240115.159285714,1367196.0
2021-11-02,,,,,,,643107.7101428572,3215538.5507142856,1359977.0
2021-11-03,,,,,,,641621.0365714285,3208105.1828571423,1372089.0
2021-11-04,6677124.857142856,76500.42857142857,478707.2857142857,5124.285714285715,108476.57142857142,1181.0,642854.2371428572,3214271.185714286,1379863.0
2021-11-05,,,,,,,644433.1221428573,3222165.610714286,1384132.0
2021-11-06,,,,,,,644458.6877142857,3222293.4385714284,1392291.0
2021-11-07,,,,,,,642308.0541428572,3211540.270714286,1423798.0
2021-11-08,,,,,,,637684.2402857143,3188421.2014285713,1450853.0
2021-11-09,,,,,,,642806.0807142857,3214030.4035714283,1482373.0
2021-11-10,,,,,,,645594.8022857143,3227974.0114285713,1471929.0
2021-11-11,6764930.2857142845,87805.42857142857,484234.5714285714,5527.285714285715,109536.42857142857,1059.857142857143,646401.3175714286,3232006.587857143,1468086.0
2021-11-12,,,,,,,645223.8964285715,3226119.4821428577,1452594.0
2021-11-13,,,,,,,650733.0814285716,3253665.4071428576,1451982.0
2021-11-14,,,,,,,650818.9238571429,3254094.6192857143,1443252.0
2021-11-15,,,,,,,656957.8337142857,3284789.1685714284,1444340.0
2021-11-16,,,,,,,656989.7635714286,3284948.8178571425,1442530.0
2021-11-17,,,,,,,660654.1354285716,3303270.6771428576,1461696.0
2021-11-18,6861074.57142857,96144.28571428572,490314.2857142857,6079.714285714285,110692.0,1155.571428571429,663357.8065714287,3316789.032857143,1484463.0
2021-11-19,,,,,,,670517.2980000001,3352586.49,1509913.0
2021-11-20,,,,,,,668032.6337142857,3340163.1685714284,1513474.0
2021-11-21,,,,,,,669141.7825714286,3345708.9128571427,1511299.0
2021-11-22,,,,,,,669057.9531428571,3345289.765714285,1496276.0
2021-11-23,,,,,,,670894.4031428571,3354472.0157142854,1462432.0
2021-11-24,,,,,,,671351.1231428571,3356755.6157142855,1418550.0
2021-11-25,6948703.857142855,87629.28571428571,496851.1428571429,6536.857142857143,111737.28571428572,1045.2857142857142,677627.0254285715,3388135.1271428573,1255325.0
2021-11-26,,,,,,,674844.1778571429,3374220.8892857144,1125649.0
2021-11-27,,,,,,,680257.9268571428,3401289.634285714,1091593.0
2021-11-28,,,,,,,682437.5061428571,3412187.5307142856,1099858.0
2021-11-29,,,,,,,689173.6877142857,3445868.438571428,1130668.0
2021-11-30,,,,,,,692759.9108571429,3463799.554285714,1169573.0
2021-12-01,,,,,,,700971.2914285715,3504856.457142857,1214053.0
2021-12-02,7069712.857142855,121009.0,504394.71428571426,7543.571428571428,113002.85714285714,1265.571428571429,701996.6108571431,3509983.054285715,1399100.0
2021-12-03,,,,,,,712091.6172857145,3560458.086428572,1566725.0
2021-12-04,,,,,,,720904.7575714285,3604523.7878571423,1633051.0
2021-12-05,,,,,,,727059.0454285714,3635295.227142857,1632859.0
2021-12-06,,,,,,,730937.8654285715,3654689.327142857,1622228.0
2021-12-07,,,,,,,737466.0338571429,3687330.169285714,1630317.0
2021-12-08,,,,,,,739617.5395714287,3698087.697857143,1641941.0
2021-12-09,7189979.57142857,120266.71428571428,512226.8571428571,7832.142857142857,114381.71428571428,1378.857142857143,743232.3360000001,3716161.68,1622929.0
2021-12-10,,,,,,,748614.966,3743074.83,1611753.0
2021-12-11,,,,,,,748222.2801428572,3741111.4007142857,1602661.0
2021-12-12,,,,,,,755170.3405714286,3775851.702857143,1601393.0
2021-12-13,,,,,,,760607.9580000001,3803039.79,1611282.0
2021-12-14,,,,,,,759667.1327142859,3798335.663571429,1614780.0
2021-12-15,,,,,,,759590.223857143,3797951.1192857143,1626357.0
2021-12-16,7353750.714285713,163771.14285714287,520299.4285714285,8072.571428571428,116054.57142857143,1672.857142857143,758743.4627142858,3793717.313571429,1653201.0
2021-12-17,,,,,,,757860.8965714285,3789304.4828571426,1672872.0
2021-12-18,,,,,,,764577.0942857144,3822885.471428572,1698271.0
2021-12-19,,,,,,,773329.8021428571,3866649.0107142855,1731523.0
2021-12-20,,,,,,,784032.564857143,3920162.8242857144,1762159.0
2021-12-21,,,,,,,805047.5871428573,4025237.935714286,1796913.0
2021-12-22,,,,,,,828497.3022857142,4142486.511428571,1837751.0
2021-12-23,7654615.2857142845,300864.5714285714,531184.4285714285,10885.0,117484.14285714288,1429.571428571429,862887.5639999999,4314437.819999999,1880916.0
2021-12-24,,,,,,,901892.9605714286,4509464.802857143,1850977.0
2021-12-25,,,,,,,944950.6911428571,4724753.455714285,1774468.0
2021-12-26,,,,,,,977661.5310000001,4888307.655,1763619.0
2021-12-27,,,,,,,1011694.5865714286,5058472.932857143,1783408.0
2021-12-28,,,,,,,1046705.8328571428,5233529.164285714,1797034.0
2021-12-29,,,,,,,1087411.6487142858,5437058.243571429,1788434.0
2021-12-30,8238995.999999999,584380.7142857143,547985.5714285714,16801.14285714286,118841.0,1356.857142857143,1124848.8381428572,5624244.190714286,1784165.0
2021-12-31,,,,,,,1164959.2397142856,5824796.198571428,1818888.0
2022-01-01,,,,,,,1189452.2734285714,5947261.367142857,1864184.0
2022-01-02,,,,,,,1222715.0948571428,6113575.474285713,1918918.0
2022-01-03,,,,,,,1258185.093,6290925.465000001,1997101.0
2022-01-04,,,,,,,1296028.4322857144,6480142.161428572,2089340.0
2022-01-05,,,,,,,1326646.1764285716,6633230.882142858,2211739.0
2022-01-06,9023113.857142856,784117.8571428572,568984.7142857142,20999.14285714286,120714.42857142858,1873.428571428571,1352644.4014285714,6763222.007142857,2328987.0
2022-01-07,,,,,,,1374408.9574285715,6872044.787142857,2457791.0
2022-01-08,,,,,,,1410251.3652857144,7051256.826428572,2592844.0
2022-01-09,,,,,,,1435701.941142857,7178509.705714285,2637644.0
2022-01-10,,,,,,,1459236.6030000001,7296183.015000001,2620830.0
2022-01-11,,,,,,,1475174.2122857142,7375871.061428571,2584289.0
2022-01-12,,,,,,,1485450.7140000002,7427253.57,2544360.0
2022-01-13,9827420.142857142,804306.2857142857,590414.7142857142,21430.0,122740.28571428572,2025.857142857143,1501553.8277142858,7507769.138571428,2520490.0
2022-01-14,,,,,,,1512496.910571429,7562484.552857144,2507299.0
2022-01-15,,,,,,,1514499.8314285716,7572499.157142857,2487745.0
2022-01-16,,,,,,,1523794.0645714286,7618970.322857142,2447723.0
2022-01-17,,,,,,,1526041.671,7630208.355,2390136.0
2022-01-18,,,,,,,1527180.8592857143,7635904.296428571,2374929.0
2022-01-19,,,,,,,1528533.746142857,7642668.730714285,2379384.0
2022-01-20,10460790.999999998,633370.8571428572,609995.5714285714,19580.85714285714,125172.0,2431.714285714286,1525903.405714286,7629517.02857143,2346546.0
2022-01-21,,,,,,,1522109.7775714288,7610548.887857144,2297413.0
2022-01-22,,,,,,,1518192.2721428573,7590961.360714286,2253020.0
2022-01-23,,,,,,,1506990.21,7534951.05,2219532.0
2022-01-24,,,,,,,1495042.6542857143,7475213.271428571,2193698.0
2022-01-25,,,,,,,1483762.3585714288,7418811.792857143,2101425.0
2022-01-26,,,,,,,1470227.6395714285,7351138.197857142,1977738.0
2022-01-27,10849256.428571427,388465.4285714286,626052.9999999999,16057.42857142857,127650.7142857143,2478.714285714286,1447773.6051428572,7238868.025714286,1871811.0
2022-01-28,,,,,,,1424805.8314285716,7124029.157142857,1786852.0
2022-01-29,,,,,,,1403345.691,7016728.455,1710851.0
2022-01-30,,,,,,,1389906.9124285716,6949534.562142857,1655994.0
2022-01-31,,,,,,,1367557.0307142858,6837785.153571429,1610760.0
2022-02-01,,,,,,,1340001.7902857144,6700008.951428572,1585407.0
2022-02-02,,,,,,,1317777.072857143,6588885.364285714,1556051.0
2022-02-03,11062876.142857142,213619.7142857143,638139.1428571427,12086.142857142857,129960.57142857143,2309.8571428571427,1295761.3632857143,6478806.816428571,1491099.0
2022-02-04,,,,,,,1266192.8352857144,6330964.176428571,1431825.0
2022-02-05,,,,,,,1236491.576571429,6182457.882857144,1416224.0
2022-02-06,,,,,,,1200999.9870000002,6004999.9350000005,1396926.0
2022-02-07,,,,,,,1178551.8548571428,5892759.274285714,1397764.0
2022-02-08,,,,,,,1153095.4945714285,5765477.472857143,1379840.0
2022-02-09,,,,,,,1122439.1451428572,5612195.725714286,1332788.0
2022-02-10,11195727.428571427,132851.2857142857,646803.857142857,8664.714285714286,132106.57142857145,2146.0,1088397.104142857,5441985.520714285,1314404.0
2022-02-11,,,,,,,1067584.3577142858,5337921.788571429,1303943.0
2022-02-12,,,,,,,1047213.3021428572,5236066.510714286,1271405.0
2022-02-13,,,,,,,1029390.699857143,5146953.499285715,1252763.0
2022-02-14,,,,,,,1006579.2612857145,5032896.306428572,1215091.0
2022-02-15,,,,,,,991439.7475714285,4957198.737857142,1206099.0
2022-02-16,,,,,,,966995.3417142858,4834976.708571428,1217838.0
2022-02-17,11274419.285714284,78691.85714285714,652809.9999999999,6006.142857142857,133914.14285714287,1807.571428571429,952567.5672857142,4762837.836428571,1224621.0
2022-02-18,,,,,,,932957.4257142859,4664787.128571429,1219221.0
2022-02-19,,,,,,,911592.1037142857,4557960.518571428,1220804.0
2022-02-20,,,,,,,890308.2917142857,4451541.458571428,1215000.0
2022-02-21,,,,,,,872607.2567142858,4363036.283571429,1175786.0
2022-02-22,,,,,,,859191.9222857144,4295959.611428572,1124108.0
2022-02-23,,,,,,,855621.3788571429,4278106.894285714,1086168.0
2022-02-24,11327391.428571427,52972.142857142855,657128.2857142856,4318.285714285715,135448.28571428574,1534.142857142857,848009.4904285716,4240047.452142858,1046308.0
2022-02-25,,,,,,,837778.6701428572,4188893.350714286,1012815.0
2022-02-26,,,,,,,828083.8641428573,4140419.320714286,984911.0
2022-02-27,,,,,,,818736.8545714285,4093684.272857142,979760.0
2022-02-28,,,,,,,816457.1721428572,4082285.860714286,1005601.0
2022-03-01,,,,,,,802934.3284285715,4014671.642142857,1014029.0
2022-03-02,,,,,,,791693.8401428573,3958469.200714286,995098.0
2022-03-03,11366094.57142857,38703.142857142855,660301.5714285712,3173.285714285714,136756.71428571432,1308.428571428571,783974.7912857143,3919873.956428571,990219.0
2022-03-04,,,,,,,777172.6285714285,3885863.1428571423,980394.0
2022-03-05,,,,,,,770578.3187142857,3852891.593571428,974848.0
2022-03-06,,,,,,,766636.5677142858,3833182.838571429,965244.0
2022-03-07,,,,,,,755986.011,3779930.055,950537.0
2022-03-08,,,,,,,748470.1808571429,3742350.9042857145,939715.0
2022-03-09,,,,,,,745264.0281428574,3726320.1407142864,924177.0
2022-03-10,11396630.0,30535.428571428572,662705.5714285712,2404.0,137912.28571428574,1155.571428571429,734424.4521428571,3672122.2607142855,896629.0
2022-03-11,,,,,,,723718.0358571429,3618590.179285714,887129.0
2022-03-12,,,,,,,723010.6997142858,3615053.498571429,882248.0
2022-03-13,,,,,,,712593.6840000001,3562968.4200000004,881833.0
2022-03-14,,,,,,,707247.3587142858,3536236.793571429,882607.0
2022-03-15,,,,,,,707803.0551428571,3539015.2757142857,885414.0
2022-03-16,,,,,,,695739.5987142859,3478697.993571429,894631.0
2022-03-17,11424391.142857144,27761.14285714286,664573.8571428569,1868.2857142857144,138735.85714285716,823.5714285714286,695684.0691428571,3478420.3457142855,907809.0
2022-03-18,,,,,,,700166.5345714287,3500832.672857143,908929.0
2022-03-19,,,,,,,699770.1291428572,3498850.645714286,905646.0
2022-03-20,,,,,,,701714.3288571428,3508571.644285714,905995.0
2022-03-21,,,,,,,698630.1064285714,3493150.5321428566,903202.0
2022-03-22,,,,,,,693034.8008571429,3465174.004285714,891653.0
2022-03-23,,,,,,,698144.223857143,3490721.1192857143,877903.0
2022-03-24,11452099.571428573,27708.428571428572,666184.4285714284,1610.571428571429,139455.42857142858,719.5714285714286,698733.0334285714,3493665.167142857,861217.0
2022-03-25,,,,,,,695589.3167142856,3477946.583571428,855609.0
2022-03-26,,,,,,,688944.3141428572,3444721.570714286,857920.0
2022-03-27,,,,,,,692446.8021428571,3462234.0107142855,855203.0
2022-03-28,,,,,,,690575.8624285716,3452879.312142858,844973.0
2022-03-29,,,,,,,697318.7100000001,3486593.5500000003,831872.0
2022-03-30,,,,,,,696509.2247142857,3482546.1235714285,824366.0
2022-03-31,11480071.571428573,27972.0,667700.2857142856,1515.857142857143,140004.7142857143,549.2857142857143,695569.0405714287,3477845.2028571432,819060.0
2022-04-01,,,,,,,696966.7602857143,3484833.8014285713,811074.0
2022-04-02,,,,,,,700297.2334285715,3501486.1671428573,806532.0
2022-04-03,,,,,,,697819.6547142857,3489098.2735714284,803620.0
2022-04-04,,,,,,,701603.1235714287,3508015.6178571433,802015.0
2022-04-05,,,,,,,699080.6742857144,3495403.3714285716,804972.0
2022-04-06,,,,,,,702795.4465714286,3513977.2328571426,796640.0
2022-04-07,11512828.857142858,32757.285714285714,669243.2857142856,1543.0,140541.7142857143,537.0,700488.7324285716,3502443.6621428574,794715.0
2022-04-08,,,,,,,700899.078,3504495.3899999997,794712.0
2022-04-09,,,,,,,699914.640857143,3499573.204285715,794213.0
2022-04-10,,,,,,,706607.0502857143,3533035.2514285715,794338.0
2022-04-11,,,,,,,706683.7941428572,3533418.9707142855,792436.0
2022-04-12,,,,,,,712144.9735714286,3560724.867857143,776708.0
2022-04-13,,,,,,,716253.9827142857,3581269.9135714285,764947.0
2022-04-14,11555238.571428573,42409.71428571428,670930.2857142856,1687.0,140974.7142857143,433.0,727998.0887142858,3639990.443571429,748197.0
2022-04-15,,,,,,,735981.246,3679906.23,718069.0
2022-04-16,,,,,,,748079.6541428572,3740398.270714286,698771.0
2022-04-17,,,,,,,755040.8250000002,3775204.125000001,691884.0
2022-04-18,,,,,,,765465.5249999999,3827327.624999999,675152.0
2022-04-19,,,,,,,770743.4884285714,3853717.442142857,653011.0
2022-04-20,,,,,,,783291.696,3916458.48,640440.0
2022-04-21,11608090.000000002,52851.42857142857,672977.9999999999,2047.7142857142856,141394.2857142857,419.57142857142856,787280.8067142857,3936404.0335714286,634205.0
2022-04-22,,,,,,,795378.474,3976892.37,642908.0
2022-04-23,,,,,,,797460.0150000001,3987300.075,649706.0
2022-04-24,,,,,,,798391.3787142858,3991956.893571429,652960.0
2022-04-25,,,,,,,807092.8752857143,4035464.376428571,678666.0
2022-04-26,,,,,,,808993.1755714286,4044965.877857143,726361.0
2022-04-27,,,,,,,806231.5941428571,4031157.9707142855,763831.0
2022-04-28,11673202.428571433,65112.42857142857,675436.4285714284,2458.4285714285716,141790.85714285713,396.57142857142856,813843.4920000001,4069217.46,796913.0
2022-04-29,,,,,,,824830.0924285715,4124150.4621428577,829407.0
2022-04-30,,,,,,,829287.6805714287,4146438.4028571434,845470.0
2022-05-01,,,,,,,836550.2734285715,4182751.3671428575,851999.0
2022-05-02,,,,,,,826006.9783823614,4130034.8919118065,841261.0
2022-05-03,,,,,,,808592.5733777437,4042962.866888718,823525.0
2022-05-04,,,,,,,796889.6926126312,3984448.463063156,811606.0
2022-05-05,11757411.571428576,84209.14285714286,678289.7142857141,2853.285714285714,142131.85714285713,341.0,790795.2399816174,3953976.199908087,805399.0
2022-05-06,,,,,,,784680.1681295225,3923400.840647612,799171.0
2022-05-07,,,,,,,790250.3034244702,3951251.517122351,804844.0
2022-05-08,,,,,,,793235.1811428982,3966175.9057144905,807884.0
2022-05-09,,,,,,,800758.2512345412,4003791.2561727054,815546.0
2022-05-10,,,,,,,813868.148371531,4069340.741857655,828898.0
2022-05-11,,,,,,,829886.3375486471,4149431.6877432354,845212.0
2022-05-12,11858970.000000004,101558.42857142857,681767.7142857141,3478.0,142459.0,327.14285714285717,838391.2753108256,4191956.376554128,853874.0
2022-05-13,,,,,,,839319.1402594816,4196595.701297408,854819.0
2022-05-14,,,,,,,845086.630956207,4225433.154781035,860693.0
2022-05-15,,,,,,,848630.1913791698,4243150.956895849,864302.0
2022-05-16,,,,,,,856715.8716460295,4283579.3582301475,872537.0
2022-05-17,,,,,,,859065.480981621,4295327.404908105,874930.0
2022-05-18,,,,,,,863519.2327351699,4317596.163675849,879466.0
2022-05-19,11968355.714285718,109385.71428571428,685539.7142857141,3772.0,142837.2857142857,378.2857142857143,873499.9176061633,4367499.588030816,889631.0
2022-05-20,,,,,,,889307.9871017848,4446539.935508924,905731.0
2022-05-21,,,,,,,894667.0208475674,4473335.104237837,911189.0
2022-05-22,,,,,,,900473.7862511143,4502368.931255572,917103.0
2022-05-23,,,,,,,902107.6140548856,4510538.0702744275,918767.0
2022-05-24,,,,,,,906643.8426927595,4533219.213463797,923387.0
2022-05-25,,,,,,,903848.4654347448,4519242.327173724,920540.0
2022-05-26,12070423.28571429,102067.57142857143,689633.7142857141,4094.0,143137.42857142858,300.14285714285717,894397.9891058408,4471989.945529204,910915.0
2022-05-27,,,,,,,862791.6687913031,4313958.343956515,878725.0
2022-05-28,,,,,,,841737.4803320104,4208687.401660052,857282.0
2022-05-29,,,,,,,831485.7999839494,4157428.999919747,846841.0
2022-05-30,,,,,,,762943.5816392076,3814717.9081960376,777033.0
2022-05-31,,,,,,,702367.2557055202,3511836.2785276007,715338.0
2022-06-01,,,,,,,692715.4965041563,3463577.482520781,705508.0
2022-06-02,12178938.85714286,108515.57142857143,693912.1428571426,4278.428571428572,143469.57142857145,332.14285714285717,686536.6032534763,3432683.0162673816,699215.0
2022-06-03,,,,,,,701238.1078844044,3506190.5394220217,714188.0
2022-06-04,,,,,,,708244.7155813457,3541223.5779067283,721324.0
2022-06-05,,,,,,,712998.9188420785,3564994.5942103923,726166.0
2022-06-06,,,,,,,763689.8010688145,3818449.005344072,777793.0
2022-06-07,,,,,,,796529.3471775446,3982646.735887723,811239.0
2022-06-08,,,,,,,763599.4692431253,3817997.346215626,777701.0
2022-06-09,12282860.142857146,103921.28571428572,698417.2857142854,4505.142857142857,143781.71428571432,312.14285714285717,704664.8260545733,3523324.130272866,717678.0
2022-06-10,,,,,,,649933.5583635836,3249667.791817918,661936.0
2022-06-11,,,,,,,623986.7233020127,3119933.616510063,635510.0
2022-06-12,,,,,,,620995.9543775616,3104979.7718878076,632464.0
2022-06-13,,,,,,,611171.3864661834,3055856.9323309166,622458.0
2022-06-14,,,,,,,587671.3656395868,2938356.8281979337,598524.0
2022-06-15,,,,,,,579067.2592426842,2895336.296213421,589761.0
2022-06-16,12380486.571428576,97626.42857142857,703005.2857142854,4588.0,144074.28571428574,292.57142857142856,597683.4702760372,2988417.351380186,608721.0
2022-06-17,,,,,,,611057.4898164013,3055287.4490820062,622342.0
2022-06-18,,,,,,,613726.2061449167,3068631.0307245837,625060.0
2022-06-19,,,,,,,607338.1750804128,3036690.8754020636,618554.0
2022-06-20,,,,,,,582069.8105791819,2910349.052895909,592819.0
2022-06-21,,,,,,,548288.6533744081,2741443.2668720405,558414.0
2022-06-22,,,,,,,541930.0783400203,2709650.391700101,551938.0
2022-06-23,12490822.714285718,110336.14285714286,708209.8571428569,5204.571428571428,144447.71428571432,373.42857142857144,554601.0806282809,2773005.403141404,564843.0
2022-06-24,,,,,,,562912.5904593638,2814562.9522968186,573308.0
2022-06-25,,,,,,,565643.164451123,2828215.8222556147,576089.0
2022-06-26,,,,,,,569475.393969223,2847376.969846115,579992.0
2022-06-27,,,,,,,576498.6934165634,2882493.467082817,587145.0
2022-06-28,,,,,,,570060.5871008622,2850302.9355043108,580588.0
2022-06-29,,,,,,,547063.2825215798,2735316.412607899,557166.0
2022-06-30,12601531.142857147,110708.42857142857,713707.4285714284,5497.571428571428,144786.4285714286,338.7142857142857,526679.709681263,2633398.5484063146,536406.0
2022-07-01,,,,,,,514915.95312057715,2574579.7656028857,524425.0
2022-07-02,,,,,,,511649.2793807056,2558246.396903528,521098.0
2022-07-03,,,,,,,507733.59111060994,2538667.9555530497,517110.0
2022-07-04,,,,,,,478280.50659755676,2391402.5329877837,487113.0
2022-07-05,,,,,,,486875.7761854245,2434378.880927122,495867.0
2022-07-06,,,,,,,521205.7974180275,2606028.9870901373,530831.0
2022-07-07,12725194.857142862,123663.71428571428,719999.8571428569,6292.428571428572,145172.57142857148,386.1428571428572,536547.4797701447,2682737.398850723,546456.0
2022-07-08,,,,,,,547820.3024955627,2739101.5124778133,557937.0
2022-07-09,,,,,,,554715.9591457335,2773579.795728667,564960.0
2022-07-10,,,,,,,560487.3773131411,2802436.8865657053,570838.0
2022-07-11,,,,,,,601818.1150366622,3009090.575183311,612932.0
2022-07-12,,,,,,,621777.5210433078,3108887.605216539,633260.0
2022-07-13,,,,,,,612499.8534244179,3062499.2671220894,623811.0
2022-07-14,12853902.714285718,128707.85714285714,726603.9999999998,6604.142857142857,145577.1428571429,404.57142857142856,604180.4886519706,3020902.443259853,615338.0
2022-07-15,,,,,,,603084.7243316531,3015423.621658265,614222.0
2022-07-16,,,,,,,598779.2345963549,2993896.1729817744,609837.0
2022-07-17,,,,,,,597111.0414241151,2985555.207120575,608138.0
2022-07-18,,,,,,,588213.3565937224,2941066.782968612,599076.0
2022-07-19,,,,,,,579272.4695858262,2896362.347929131,589970.0
2022-07-20,,,,,,,584154.3156437286,2920771.578218643,594942.0
2022-07-21,12986252.000000004,132349.2857142857,733285.1428571426,6681.142857142857,146029.57142857148,452.42857142857144,588252.6313005438,2941263.156502719,599116.0
2022-07-22,,,,,,,585632.0264878846,2928160.132439423,596447.0
2022-07-23,,,,,,,588405.8026571474,2942029.013285737,599272.0
2022-07-24,,,,,,,587948.2523226779,2939741.261613389,598806.0
2022-07-25,,,,,,,596324.5654200161,2981622.8271000804,607337.0
2022-07-26,,,,,,,595078.5753461065,2975392.876730533,606068.0
2022-07-27,,,,,,,570007.5662466533,2850037.8312332663,580534.0
2022-07-28,13105844.714285718,119592.71428571428,739807.2857142854,6522.142857142857,146536.28571428577,506.7142857142857,561860.0283165497,2809300.1415827484,572236.0
2022-07-29,,,,,,,558924.2439816486,2794621.2199082426,569246.0
